day,site_id,sku_id,sku_name,abc_class,xyz_class,stock_level,on_order,demand,fulfilled,stockout,reorder_point,true_day,source_sheet
26,SITE_B,HSC-108,Ventilator,A,Y,0.0,2535.84,177.17,0.0,True,226.8,25,WeeklyStockCount.xlsx
29,SITE_B,HSC-100,IV Drip,C,Y,0.0,1183.68,92.24,0.0,True,244.8,28,Inventory_MasterB.xlsx
29,SITE_B,HSC-102,Ventilator,A,Y,1986.0,0.0,260.43,260.43,False,402.48,28,Inventory_MasterA.xlsx
29,SITE_B,HSC-105,X-ray Machine,C,Y,1072.0,0.0,111.41,111.41,False,385.2,28,Inventory_MasterB.xlsx
1,SITE_C,HSC-100,Ventilator,B,Y,1164.8432598978898,0.0,128.76,128.76,False,227.04,0,Inventory_MasterB.xlsx
1,SITE_C,HSC-101,X-ray Machine,A,Y,804.298340087612,0.0,162.42,162.42,False,246.72,0,ManualAdjustments.xlsx
1,SITE_C,HSC-102,X-ray Machine,B,Y,985.5675139451463,0.0,93.95,93.95,False,283.2,0,Inventory_MasterB.xlsx
1,SITE_C,HSC-103,Gloves,B,Y,1071.6257126983369,0.0,154.29,154.29,False,258.24,0,Inventory_MasterB.xlsx
1,SITE_C,HSC-104,IV Drip,A,Y,917.5495099573646,0.0,194.37,194.37,False,304.8,0,Inventory_MasterA.xlsx
1,SITE_C,HSC-105,Surgical Mask,C,Y,1044.7967170806107,0.0,113.44,113.44,False,136.32,0,ManualAdjustments.xlsx
1,SITE_C,HSC-106,Surgical Mask,C,Y,956.711051994841,0.0,140.57,140.57,False,91.2,0,Inventory_MasterA.xlsx
1,SITE_C,HSC-107,IV Drip,B,Y,859.9970795069374,0.0,134.08,134.08,False,136.32,0,Inventory_MasterA.xlsx
1,SITE_C,HSC-108,X-ray Machine,C,Y,543.5659249514882,0.0,136.83,136.83,False,307.92,0,WeeklyStockCount.xlsx
1,SITE_C,HSC-109,Gloves,A,Y,986.9265595766622,0.0,222.19,222.19,False,273.6,0,ManualAdjustments.xlsx
2,SITE_C,HSC-100,Ventilator,B,Y,1024.6696728682225,0.0,140.17,140.17,False,227.04,1,Inventory_MasterB.xlsx
2,SITE_C,HSC-101,X-ray Machine,A,Y,658.287717654157,0.0,146.01,146.01,False,246.72,1,Inventory_MasterB.xlsx
2,SITE_C,HSC-102,X-ray Machine,B,Y,1205.0,0.0,143.21,143.21,False,283.2,1,WeeklyStockCount.xlsx
2,SITE_C,HSC-103,Gloves,B,Y,925.9042351148805,0.0,145.72,145.72,False,258.24,1,ManualAdjustments.xlsx
2,SITE_C,HSC-104,IV Drip,A,Y,790.7862966152078,0.0,126.76,126.76,False,304.8,1,WeeklyStockCount.xlsx
2,SITE_C,HSC-105,Surgical Mask,C,Y,945.4992495090958,0.0,99.3,99.3,False,136.32,1,ManualAdjustments.xlsx
2,SITE_C,HSC-106,Surgical Mask,C,Y,846.5297388588214,0.0,110.18,110.18,False,91.2,1,WeeklyStockCount.xlsx
2,SITE_C,HSC-107,IV Drip,B,Y,688.7081705932343,0.0,171.29,171.29,False,136.32,1,WeeklyStockCount.xlsx
2,SITE_C,HSC-108,X-ray Machine,C,Y,423.424502043271,0.0,120.14,120.14,False,307.92,1,Inventory_MasterA.xlsx
2,SITE_C,HSC-109,Gloves,A,Y,1284.0,0.0,177.03,177.03,False,273.6,1,ManualAdjustments.xlsx
3,SITE_C,HSC-100,Ventilator,B,Y,854.4039030866672,0.0,170.27,170.27,False,227.04,2,ManualAdjustments.xlsx
3,SITE_C,HSC-101,X-ray Machine,A,Y,523.9023378970497,0.0,134.39,134.39,False,246.72,2,Inventory_MasterA.xlsx
3,SITE_C,HSC-102,X-ray Machine,B,Y,709.3394758447652,0.0,133.01,133.01,False,283.2,2,Inventory_MasterA.xlsx
3,SITE_C,HSC-103,Gloves,B,Y,762.2108813295996,0.0,163.69,163.69,False,258.24,2,ManualAdjustments.xlsx
3,SITE_C,HSC-104,IV Drip,A,Y,619.1063951361434,0.0,171.68,171.68,False,304.8,2,WeeklyStockCount.xlsx
3,SITE_C,HSC-105,Surgical Mask,C,Y,842.3607781568685,0.0,103.14,103.14,False,136.32,2,ManualAdjustments.xlsx
3,SITE_C,HSC-106,Surgical Mask,C,Y,759.225708460739,0.0,87.3,87.3,False,91.2,2,Inventory_MasterA.xlsx
3,SITE_C,HSC-107,IV Drip,B,Y,562.5209930493852,0.0,126.19,126.19,False,136.32,2,Inventory_MasterB.xlsx
3,SITE_C,HSC-108,X-ray Machine,C,Y,313.4895866730513,0.0,109.93,109.93,False,307.92,2,Inventory_MasterB.xlsx
3,SITE_C,HSC-109,Gloves,A,Y,607.9674015922188,0.0,201.93,201.93,False,273.6,2,WeeklyStockCount.xlsx
4,SITE_C,HSC-100,Ventilator,B,Y,725.4164020736921,0.0,128.99,128.99,False,227.04,3,WeeklyStockCount.xlsx
4,SITE_C,HSC-101,X-ray Machine,A,Y,382.9580949702816,0.0,140.94,140.94,False,246.72,3,Inventory_MasterB.xlsx
4,SITE_C,HSC-102,X-ray Machine,B,Y,576.3947688005205,0.0,132.94,132.94,False,283.2,3,WeeklyStockCount.xlsx
4,SITE_C,HSC-103,Gloves,B,Y,631.3065125001908,0.0,130.9,130.9,False,258.24,3,WeeklyStockCount.xlsx
4,SITE_C,HSC-104,IV Drip,A,Y,,0.0,183.44,183.44,False,304.8,3,Inventory_MasterB.xlsx
4,SITE_C,HSC-105,Surgical Mask,C,Y,,0.0,120.92,120.92,False,136.32,3,ManualAdjustments.xlsx
4,SITE_C,HSC-106,Surgical Mask,C,Y,627.3698056032492,0.0,131.86,131.86,False,91.2,3,WeeklyStockCount.xlsx
4,SITE_C,HSC-107,IV Drip,B,Y,349.8522289942909,0.0,212.67,212.67,False,136.32,3,Inventory_MasterB.xlsx
4,SITE_C,HSC-108,X-ray Machine,C,Y,185.4188105685328,1681.2,128.07,128.07,False,307.92,3,Inventory_MasterA.xlsx
4,SITE_C,HSC-109,Gloves,A,Y,474.01447903650035,0.0,133.95,133.95,False,273.6,3,ManualAdjustments.xlsx
5,SITE_C,HSC-100,Ventilator,B,Y,580.0192840343433,0.0,145.4,145.4,False,227.04,4,ManualAdjustments.xlsx
5,SITE_C,HSC-101,X-ray Machine,A,Y,273.2189084717626,0.0,109.74,109.74,False,246.72,4,Inventory_MasterA.xlsx
5,SITE_C,HSC-102,X-ray Machine,B,Y,462.9998292677203,0.0,113.39,113.39,False,283.2,4,WeeklyStockCount.xlsx
5,SITE_C,HSC-103,Gloves,B,Y,448.00846094032147,0.0,183.3,183.3,False,258.24,4,WeeklyStockCount.xlsx
5,SITE_C,HSC-104,IV Drip,A,Y,225.0727077639237,1235.04,210.59,210.59,False,304.8,4,Inventory_MasterB.xlsx
5,SITE_C,HSC-105,Surgical Mask,C,Y,939.0,0.0,109.89,109.89,False,136.32,4,Inventory_MasterA.xlsx
5,SITE_C,HSC-106,Surgical Mask,C,Y,509.33520143880065,0.0,118.03,118.03,False,91.2,4,Inventory_MasterA.xlsx
5,SITE_C,HSC-107,IV Drip,B,Y,238.9689300008054,0.0,110.88,110.88,False,136.32,4,Inventory_MasterB.xlsx
5,SITE_C,HSC-108,X-ray Machine,C,Y,85.2313863282679,1681.2,100.19,100.19,False,307.92,4,ManualAdjustments.xlsx
5,SITE_C,HSC-109,Gloves,A,Y,328.26029192860676,0.0,145.75,145.75,False,273.6,4,ManualAdjustments.xlsx
6,SITE_C,HSC-100,Ventilator,B,Y,429.47808593764944,0.0,150.54,150.54,False,227.04,5,ManualAdjustments.xlsx
6,SITE_C,HSC-101,X-ray Machine,A,Y,121.71738341891498,1651.68,151.5,151.5,False,246.72,5,Inventory_MasterB.xlsx
6,SITE_C,HSC-102,X-ray Machine,B,Y,318.322014969383,0.0,144.68,144.68,False,283.2,5,ManualAdjustments.xlsx
6,SITE_C,HSC-103,Gloves,B,Y,304.86697172317633,0.0,143.14,143.14,False,258.24,5,WeeklyStockCount.xlsx
6,SITE_C,HSC-104,IV Drip,A,Y,,1235.04,130.41,130.41,False,304.8,5,Inventory_MasterB.xlsx
6,SITE_C,HSC-105,Surgical Mask,C,Y,519.5867225682782,0.0,91.96,91.96,False,136.32,5,ManualAdjustments.xlsx
6,SITE_C,HSC-106,Surgical Mask,C,Y,420.72488187498277,0.0,88.61,88.61,False,91.2,5,Inventory_MasterA.xlsx
6,SITE_C,HSC-107,IV Drip,B,Y,,1743.84,152.69,152.69,False,136.32,5,ManualAdjustments.xlsx
6,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,130.06,85.23,True,307.92,5,Inventory_MasterB.xlsx
6,SITE_C,HSC-109,Gloves,A,Y,216.63564045278864,1252.8,111.62,111.62,False,273.6,5,Inventory_MasterB.xlsx
7,SITE_C,HSC-100,Ventilator,B,Y,296.1611626753721,0.0,133.32,133.32,False,227.04,6,WeeklyStockCount.xlsx
7,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,153.23,121.72,True,246.72,6,WeeklyStockCount.xlsx
7,SITE_C,HSC-102,X-ray Machine,B,Y,,1635.36,120.09,120.09,False,283.2,6,Inventory_MasterA.xlsx
7,SITE_C,HSC-103,Gloves,B,Y,156.72010316239317,1506.24,148.15,148.15,False,258.24,6,Inventory_MasterB.xlsx
7,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,159.19,94.66,True,304.8,6,Inventory_MasterB.xlsx
7,SITE_C,HSC-105,Surgical Mask,C,Y,408.9680637682014,0.0,110.62,110.62,False,136.32,6,WeeklyStockCount.xlsx
7,SITE_C,HSC-106,Surgical Mask,C,Y,306.418993247788,0.0,114.31,114.31,False,91.2,6,Inventory_MasterB.xlsx
7,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,163.01,86.28,True,136.32,6,Inventory_MasterA.xlsx
7,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,95.71,0.0,True,307.92,6,Inventory_MasterB.xlsx
7,SITE_C,HSC-109,Gloves,A,Y,52.775829325413895,1252.8,163.86,163.86,False,273.6,6,WeeklyStockCount.xlsx
8,SITE_C,HSC-100,Ventilator,B,Y,219.29812526420784,839.52,76.86,76.86,False,227.04,7,Inventory_MasterA.xlsx
8,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,127.47,0.0,True,246.72,7,WeeklyStockCount.xlsx
8,SITE_C,HSC-102,X-ray Machine,B,Y,69.5113897308828,1635.36,128.72,128.72,False,283.2,7,WeeklyStockCount.xlsx
8,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,169.53,156.72,True,258.24,7,Inventory_MasterB.xlsx
8,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,167.56,0.0,True,304.8,7,ManualAdjustments.xlsx
8,SITE_C,HSC-105,Surgical Mask,C,Y,346.0,0.0,127.78,127.78,False,136.32,7,WeeklyStockCount.xlsx
8,SITE_C,HSC-106,Surgical Mask,C,Y,181.0,0.0,112.01,112.01,False,91.2,7,WeeklyStockCount.xlsx
8,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,157.98,0.0,True,136.32,7,WeeklyStockCount.xlsx
8,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,117.47,0.0,True,307.92,7,Inventory_MasterB.xlsx
8,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,235.09,52.78,True,273.6,7,ManualAdjustments.xlsx
9,SITE_C,HSC-100,Ventilator,B,Y,68.69065586201265,839.52,150.61,150.61,False,227.04,8,Inventory_MasterB.xlsx
9,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,165.02,0.0,True,246.72,8,ManualAdjustments.xlsx
9,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,151.2,69.51,True,283.2,8,Inventory_MasterA.xlsx
9,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,185.26,0.0,True,258.24,8,Inventory_MasterB.xlsx
9,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,162.21,0.0,True,304.8,8,ManualAdjustments.xlsx
9,SITE_C,HSC-105,Surgical Mask,C,Y,194.65138455603886,0.0,86.54,86.54,False,136.32,8,Inventory_MasterA.xlsx
9,SITE_C,HSC-106,Surgical Mask,C,Y,62.1464125584707,517.32,132.26,132.26,False,91.2,8,ManualAdjustments.xlsx
9,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,175.58,0.0,True,136.32,8,ManualAdjustments.xlsx
9,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,93.03,0.0,True,307.92,8,ManualAdjustments.xlsx
9,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,196.96,0.0,True,273.6,8,ManualAdjustments.xlsx
10,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,149.55,68.69,True,227.04,9,Inventory_MasterA.xlsx
10,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,131.62,0.0,True,246.72,9,Inventory_MasterA.xlsx
10,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,172.81,0.0,True,283.2,9,Inventory_MasterA.xlsx
10,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,115.52,0.0,True,258.24,9,WeeklyStockCount.xlsx
10,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,226.1,0.0,True,304.8,9,Inventory_MasterB.xlsx
10,SITE_C,HSC-105,Surgical Mask,C,Y,63.0,1118.88,129.28,129.28,False,136.32,9,Inventory_MasterA.xlsx
10,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,103.73,62.15,True,91.2,9,ManualAdjustments.xlsx
10,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,124.3,0.0,True,136.32,9,Inventory_MasterB.xlsx
10,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,141.07,0.0,True,307.92,9,ManualAdjustments.xlsx
10,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,111.43,0.0,True,273.6,9,ManualAdjustments.xlsx
11,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,159.36,0.0,True,227.04,10,Inventory_MasterA.xlsx
11,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,105.09,0.0,True,246.72,10,Inventory_MasterB.xlsx
11,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,139.51,0.0,True,283.2,10,ManualAdjustments.xlsx
11,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,134.98,0.0,True,258.24,10,WeeklyStockCount.xlsx
11,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,211.32,0.0,True,304.8,10,Inventory_MasterA.xlsx
11,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,122.19,65.37,True,136.32,10,Inventory_MasterA.xlsx
11,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,110.09,0.0,True,91.2,10,WeeklyStockCount.xlsx
11,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,135.8,0.0,True,136.32,10,Inventory_MasterB.xlsx
11,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,89.65,0.0,True,307.92,10,WeeklyStockCount.xlsx
11,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,155.35,0.0,True,273.6,10,ManualAdjustments.xlsx
12,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,184.0,0.0,True,227.04,11,ManualAdjustments.xlsx
12,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,137.04,0.0,True,246.72,11,Inventory_MasterB.xlsx
12,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,157.55,0.0,True,283.2,11,ManualAdjustments.xlsx
12,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,151.42,0.0,True,258.24,11,Inventory_MasterB.xlsx
12,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,164.72,0.0,True,304.8,11,Inventory_MasterB.xlsx
12,SITE_C,HSC-105,Surgical Mask,C,Y,,1118.88,128.18,0.0,True,136.32,11,WeeklyStockCount.xlsx
12,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,128.99,0.0,True,91.2,11,ManualAdjustments.xlsx
12,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,145.67,0.0,True,136.32,11,Inventory_MasterB.xlsx
12,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,93.34,0.0,True,307.92,11,ManualAdjustments.xlsx
12,SITE_C,HSC-109,Gloves,A,Y,,1252.8,122.5,0.0,True,273.6,11,Inventory_MasterA.xlsx
13,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,162.02,0.0,True,227.04,12,Inventory_MasterA.xlsx
13,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,140.84,0.0,True,246.72,12,ManualAdjustments.xlsx
13,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,156.17,0.0,True,283.2,12,WeeklyStockCount.xlsx
13,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,126.43,0.0,True,258.24,12,Inventory_MasterA.xlsx
13,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,164.09,0.0,True,304.8,12,WeeklyStockCount.xlsx
13,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,118.97,0.0,True,136.32,12,ManualAdjustments.xlsx
13,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,107.95,0.0,True,91.2,12,ManualAdjustments.xlsx
13,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,124.33,0.0,True,136.32,12,Inventory_MasterB.xlsx
13,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,130.04,0.0,True,307.92,12,Inventory_MasterA.xlsx
13,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,121.6,0.0,True,273.6,12,WeeklyStockCount.xlsx
14,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,126.12,0.0,True,227.04,13,WeeklyStockCount.xlsx
14,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,152.88,0.0,True,246.72,13,Inventory_MasterA.xlsx
14,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,165.5,0.0,True,283.2,13,Inventory_MasterB.xlsx
14,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,118.18,0.0,True,258.24,13,WeeklyStockCount.xlsx
14,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,179.04,0.0,True,304.8,13,Inventory_MasterB.xlsx
14,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,66.61,0.0,True,136.32,13,ManualAdjustments.xlsx
14,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,69.79,0.0,True,91.2,13,ManualAdjustments.xlsx
14,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,110.94,0.0,True,136.32,13,Inventory_MasterA.xlsx
14,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,114.39,0.0,True,307.92,13,Inventory_MasterB.xlsx
14,SITE_C,HSC-109,Gloves,A,Y,,1252.8,169.95,0.0,True,273.6,13,Inventory_MasterA.xlsx
15,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,143.95,0.0,True,227.04,14,Inventory_MasterA.xlsx
15,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,121.97,0.0,True,246.72,14,Inventory_MasterA.xlsx
15,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,93.49,0.0,True,283.2,14,ManualAdjustments.xlsx
15,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,128.13,0.0,True,258.24,14,Inventory_MasterB.xlsx
15,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,149.0,0.0,True,304.8,14,ManualAdjustments.xlsx
15,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,110.6,0.0,True,136.32,14,ManualAdjustments.xlsx
15,SITE_C,HSC-106,Surgical Mask,C,Y,416.5282341626002,0.0,100.79,100.79,False,91.2,14,Inventory_MasterB.xlsx
15,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,161.81,0.0,True,136.32,14,Inventory_MasterB.xlsx
15,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,133.2,0.0,True,307.92,14,ManualAdjustments.xlsx
15,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,198.25,0.0,True,273.6,14,Inventory_MasterA.xlsx
16,SITE_C,HSC-100,Ventilator,B,Y,523.0,0.0,127.92,127.92,False,227.04,15,WeeklyStockCount.xlsx
16,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,139.68,0.0,True,246.72,15,WeeklyStockCount.xlsx
16,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,116.02,0.0,True,283.2,15,ManualAdjustments.xlsx
16,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,157.09,0.0,True,258.24,15,ManualAdjustments.xlsx
16,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,169.99,0.0,True,304.8,15,ManualAdjustments.xlsx
16,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,111.79,0.0,True,136.32,15,WeeklyStockCount.xlsx
16,SITE_C,HSC-106,Surgical Mask,C,Y,286.1500634254291,0.0,130.38,130.38,False,91.2,15,Inventory_MasterA.xlsx
16,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,106.05,0.0,True,136.32,15,ManualAdjustments.xlsx
16,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,112.48,0.0,True,307.92,15,WeeklyStockCount.xlsx
16,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,160.4,0.0,True,273.6,15,Inventory_MasterA.xlsx
17,SITE_C,HSC-100,Ventilator,B,Y,598.497916429426,0.0,113.1,113.1,False,227.04,16,WeeklyStockCount.xlsx
17,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,102.6,0.0,True,246.72,16,WeeklyStockCount.xlsx
17,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,158.97,0.0,True,283.2,16,Inventory_MasterB.xlsx
17,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,129.78,0.0,True,258.24,16,Inventory_MasterB.xlsx
17,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,160.26,0.0,True,304.8,16,Inventory_MasterB.xlsx
17,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,99.21,0.0,True,136.32,16,Inventory_MasterA.xlsx
17,SITE_C,HSC-106,Surgical Mask,C,Y,171.13594420757553,0.0,115.01,115.01,False,91.2,16,Inventory_MasterB.xlsx
17,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,115.58,0.0,True,136.32,16,WeeklyStockCount.xlsx
17,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,107.78,0.0,True,307.92,16,WeeklyStockCount.xlsx
17,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,189.51,0.0,True,273.6,16,Inventory_MasterA.xlsx
18,SITE_C,HSC-100,Ventilator,B,Y,429.84668024226534,0.0,168.65,168.65,False,227.04,17,WeeklyStockCount.xlsx
18,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,111.32,0.0,True,246.72,17,WeeklyStockCount.xlsx
18,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,138.51,0.0,True,283.2,17,WeeklyStockCount.xlsx
18,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,155.1,0.0,True,258.24,17,ManualAdjustments.xlsx
18,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,157.53,0.0,True,304.8,17,Inventory_MasterB.xlsx
18,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,109.44,0.0,True,136.32,17,WeeklyStockCount.xlsx
18,SITE_C,HSC-106,Surgical Mask,C,Y,66.23959364316082,517.32,104.9,104.9,False,91.2,17,Inventory_MasterA.xlsx
18,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,144.45,0.0,True,136.32,17,Inventory_MasterA.xlsx
18,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,133.71,0.0,True,307.92,17,WeeklyStockCount.xlsx
18,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,139.17,0.0,True,273.6,17,Inventory_MasterA.xlsx
19,SITE_C,HSC-100,Ventilator,B,Y,279.6289607101902,0.0,150.22,150.22,False,227.04,18,Inventory_MasterB.xlsx
19,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,137.97,0.0,True,246.72,18,ManualAdjustments.xlsx
19,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,135.48,0.0,True,283.2,18,ManualAdjustments.xlsx
19,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,68.29,0.0,True,258.24,18,WeeklyStockCount.xlsx
19,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,205.69,0.0,True,304.8,18,WeeklyStockCount.xlsx
19,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,99.05,0.0,True,136.32,18,Inventory_MasterB.xlsx
19,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,113.02,66.24,True,91.2,18,WeeklyStockCount.xlsx
19,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,170.53,0.0,True,136.32,18,WeeklyStockCount.xlsx
19,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,136.39,0.0,True,307.92,18,ManualAdjustments.xlsx
19,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,141.68,0.0,True,273.6,18,Inventory_MasterB.xlsx
20,SITE_C,HSC-100,Ventilator,B,Y,111.52809250416286,839.52,168.1,168.1,False,227.04,19,WeeklyStockCount.xlsx
20,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,134.46,0.0,True,246.72,19,Inventory_MasterB.xlsx
20,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,166.62,0.0,True,283.2,19,Inventory_MasterB.xlsx
20,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,113.43,0.0,True,258.24,19,Inventory_MasterB.xlsx
20,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,180.7,0.0,True,304.8,19,WeeklyStockCount.xlsx
20,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,135.57,0.0,True,136.32,19,Inventory_MasterB.xlsx
20,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,111.86,0.0,True,91.2,19,Inventory_MasterA.xlsx
20,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,143.26,0.0,True,136.32,19,WeeklyStockCount.xlsx
20,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,94.54,0.0,True,307.92,19,ManualAdjustments.xlsx
20,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,117.08,0.0,True,273.6,19,WeeklyStockCount.xlsx
21,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,168.2,111.53,True,227.04,20,Inventory_MasterA.xlsx
21,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,141.52,0.0,True,246.72,20,ManualAdjustments.xlsx
21,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,120.01,0.0,True,283.2,20,WeeklyStockCount.xlsx
21,SITE_C,HSC-103,Gloves,B,Y,,1506.24,138.19,0.0,True,258.24,20,Inventory_MasterA.xlsx
21,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,149.46,0.0,True,304.8,20,WeeklyStockCount.xlsx
21,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,128.1,0.0,True,136.32,20,Inventory_MasterB.xlsx
